found_helpful,#comments,harvest_brand,harvest_product_description,publish_time,retailer_product_code,review_date,review_rating,review_text,review_title,top_reviewer_flag,upc,url,verified_purchase,vine_voice,manufacturer_response,manufacturer_response_text,parent_review,syndicated_from,direct_review_url,purchase_time,user_level,variants
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-31T07:53:10","5","很不错",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-27T23:12:15","5","好",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-27T23:11:13","5","好",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-27T23:10:50","5","好",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-27T23:09:28","5","好",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-27T23:08:51","5","一直吃",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-27T23:08:37","5","好喝",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-27T14:35:05","5","很好",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-27T11:43:29","5","宝宝喜欢",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-22T08:10:44","5","一岁以后还是要吃的…宝宝就喜欢吃这个",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-31T08:29:59","5","帮别人买的",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-31T00:17:22","5","宝宝很喜欢吃。",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-26T18:52:55","5","买了各种口味的，溶解性好，冲牛奶好",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-26T13:58:34","5","宝宝爱吃",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-26T10:01:29","5","挺好的",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-26T09:30:48","5","很好",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-25T22:02:43","5","还没有吃",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-25T21:48:25","5","好",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-25T17:29:05","5","挺好的",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-25T14:46:01","5","大品牌",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-25T10:15:51","5","很好",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-25T07:56:01","5","好",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-25T07:54:42","5","好",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-29T17:38:28","5","囤货",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-29T12:18:10","5","非常好，多次购买。",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-28T20:22:00","5","宝宝爱吃",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-28T20:21:44","5","宝宝一直吃这个牌子",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-26T23:27:55","5","价格35，买了三罐",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-24T20:53:39","5","宝宝吃着还行",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-24T10:20:58","5","价格不错的选择送货速度快",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-23T09:30:17","5","挺好的，一直在这里买，是正品",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-28T17:29:11","5","用券便宜",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-28T13:53:40","5","好的好的好",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-25T19:41:51","5","实惠",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-23T21:09:57","5","很好",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-27T16:03:11","5","宝宝爱吃",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-26T22:00:41","5","非常好",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-26T15:37:38","5","一直吃的品牌",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-22T08:45:35","5","不错，宝宝爱喝",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-26T16:53:24","5","好",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-25T15:58:16","5","还行",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-24T20:33:55","5","很好很好好好。。",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 嘉宝营养配方米粉225g*2 组合套餐",,"928535598","2017-12-24T20:33:32","5","很好很好好好。。",,,,"http://product.suning.com/0000000000/928535598.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-18T11:06:12","5","自***宝一直吃这个牌子的米粉，口味多，选择多，营养均衡。宝宝爱吃！这次这个是买送给小侄女吃的。",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-16T17:49:54","5","哦就送大家撒到嘉善的骄傲节省空间是靠进口骄傲的骄傲的我都 撒旦撒旦大家扫大街撒",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-18T13:24:57","5","口感不错，跟实体店买的一样！宝宝挺喜欢吃，搞活动买的挺划算的，发货也快，很满意的购物",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-17T10:49:40","5","小宝很爱吃，容易冲泡，包装卫生方便，已多次购买",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-11T07:03:19","5","一直在苏宁给宝宝买米粉，苏宁的质量值得信赖，宝宝一直吃这款米粉，很喜欢。有需要还会再来的。",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-12T12:39:56","5","常常回购的口味，宝宝主食，每顿都少不了，嘉宝的盒子阳台已经堆成山啦哈哈",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-19T20:33:35","5","嘉宝很好 苏宁性价比高",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-19T00:33:42","5","米粉是正品，宝宝爱喝，妈妈放心。",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-18T21:51:14","5","宝宝喜欢吃，冲调方便，哈哈",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-18T17:35:58","5","吃了还想吃，敢再优惠点么？",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-14T16:53:22","5","多次在苏宁购买这款米粉 正品 宝宝爱吃！",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-16T16:15:59","16:15:59","多次在苏宁购买这款米粉 正品 宝宝爱吃！",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-08T15:08:09","5","口感蛮好的，之前买的其他牌子的，容易结团，冲不开。但这个可以冲开的！",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-12T08:35:53","5","嘉宝真心不错，我同事推荐给我的，宝宝很爱吃",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-14T09:03:11","5","价廉物美，宝宝特别喜欢",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-19T15:32:12","5","很不错，宝贝很喜欢吃，下次再光顾",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-19T11:08:15","5","***好便宜，一如既往的好",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-10T00:39:17","5","一直苏宁易购买东西，觉得放心。孩子的东西，希望一直好好做",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-19T20:43:38","5","好",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-19T13:52:20","5","不错",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-19T09:37:18","5","宝宝很喜欢",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-18T23:12:25","5","不错！比母婴店便宜，很实惠！",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-16T15:23:07","5","第一次买用了才知道，下次再评论",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-13T22:28:29","5","瓶子没有想象中的大，希望喝这个可以改善宝宝肠胃，不便秘",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-08T19:32:33","5","还可以吧，我宝宝都吃这牌子的，快递非常快",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-18T21:13:35","5","好",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-17T18:54:35","5","快准狠，棒棒哒",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-16T21:19:54","5","好评",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-16T16:36:38","5","挺好的",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-16T16:32:09","5","好评论",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-16T10:31:06","5","还行吧 宝宝挺喜欢吃的",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-16T08:03:29","5","不错",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-15T21:44:58","5","恭喜",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-15T21:13:20","5","非常不错",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-15T15:19:51","5","好",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-15T12:46:45","5","看起来应该还可以",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-15T11:19:33","5","好好好",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-15T09:47:19","5","东西还蛮不错的",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-14T19:44:47","5","不错真心不错",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-14T19:31:26","5","不错不错",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-14T16:56:57","5","不错",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-13T15:59:51","5","很好的产品，价格合适，外面都是卖50的",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-13T11:37:16","5","东西不错，宝宝喜爱吃",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-12T10:56:20","5","第一次买，包装袋挺好的，挺正规，宝宝还没吃",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-10T17:44:08","5","宝宝喜欢吃，购买很多次了一如既往的好，要是活动大点就好了",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-19T07:47:50","5","不错",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-14T07:02:46","5","不错，偶尔给宝贝吃吃。",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-10T21:43:38","5","一直吃这个牌子的，",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-10T22:02:27","22:02:27","一直吃这个牌子的，",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-07T12:26:54","5","一直都买的这个牌子的米粉，一直信赖的品牌，挺好的",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-11T09:01:20","5","这款有颗粒，宝宝不爱吃",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-19T12:57:22","5","多次购买了",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-10T11:31:53","5","一直买，挺好的相信苏宁的品质",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-10T01:05:51","5","一年多了，一直选择嘉宝米粉国产版本。",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-05T21:04:16","5","做活动买的 加云钻 比？东便宜不少 宝宝就爱吃这个牌子的米粉 以后就在苏宁买了",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-04T18:10:07","5","一直给孩子吃嘉宝米粉，一直在苏宁买，有活动非常合适。每次买了扫码都是正品。快递员也很好，给送货上门",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-19T11:52:08","5","很好",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-19T11:20:46","5","好用没理由",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-18T19:34:32","5","不错",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-17T17:35:31","5","很好的",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-17T16:18:01","5","不错。",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-15T15:50:26","5","很不错",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-15T11:31:24","5","好评，会再买。",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-15T09:57:45","5","一直喝这款",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-13T23:11:59","5","很好 两个孩子都吃的这种",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-13T22:42:25","5","超赞 希望多多做活动",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-11T20:09:21","5","和平共处五月天气好像不错哦优点质量",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-09T19:16:58","5","一直吃嘉宝的米粉，孩子很爱吃。",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-09T16:19:40","5","小孩子的口粮，这个牌子容易冲，方便",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-08T23:12:03","5","宝宝很喜欢，一直都是吃嘉宝的，别的没有这个口味好。",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2017-12-30T23:12:44","5","向朋友推荐的这个手机，给他父母用买了两个，之前没用过这个牌子",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-18T10:03:56","5","宝宝非常喜欢",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-16T20:15:54","5","东西很好，很不错！",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-16T11:52:15","5","还不错",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-13T22:46:09","5","比实体店还合适",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-13T17:16:12","5","好",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-13T17:01:10","5","减肥此处ｖｖｈ",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-13T15:25:33","5","不错",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-13T07:22:38","5","爱吃",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-10T08:48:18","5","小宝一直都爱吃嘉宝米粉。",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-08T13:15:13","5","非常好，宝宝一直都是吃嘉宝米粉的",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-08T10:22:10","5","我一直喜欢吃这个品牌的",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-02T14:59:20","5","商品不错，包装很好，价格实惠，应该是正品，日期也可以，宝宝一直喝这个品牌的，挺好喝的，如果好以后还会继续买",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-12T21:59:16","5","好",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-12T17:02:43","5","米粉非常不错",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
,,"","自营 【优惠套餐】gerber嘉宝番茄牛肉配方营养米粉225g*2",,"945005670","2018-01-12T14:40:57","5","第二次购买了",,,,"http://product.suning.com/0000000000/945005670.html",,,,,,,,,,
