store,substore,brand,stage,url,rpc,product_description,review_id,review_date,username,review_text,review_rating,variant_1,variant_2,variants,image_url
JD,嘉宝京东自营旗舰店,Gerber,1段,https://item.jd.com/255797.html,255797,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 原味营养米粉一段(辅食添加初期） 225g,11318530174.0,2018-03-17 18:34:42,tu,很好，孩子特别爱吃，下次还买,5.0,原味,1.0,,
JD,嘉宝京东自营旗舰店,Gerber,3段,http://item.jd.com/1240027.html,1240027,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 混合蔬菜营养米粉三段(8个月至36个月适用) 225g,11342994484.0,2018-03-26T09:26:22,戈3,这个口味，宝宝不太喜欢，不知道这次怎么样？,4,,,,
Tmall,gerber嘉宝旗舰店,Gerber,2段,https://detail.tmall.com/item.htm?id=563496502556,563496502556,Gerber嘉宝米粉2段 菠菜+钙铁锌+原味营养米粉米糊 儿童婴儿辅食,342622830844.0,2018-03-12T17:35:09,w5,第二次购买了，挺好的,,,,,
Tmall,天猫超市,NAN,3段,https://chaoshi.detail.tmall.com/item.htm?id=557304826984,557304826984,Nestle/雀巢能恩3段 婴幼儿配方奶粉罐装900g/罐-天猫超市-天猫Tmall.com-上天猫，就购了-理想生活上天猫,343369811409.0,2018-03-20 10:46:01,l1,儿子一直喝的雀巢，挺好，以后没有了都会在天猫超市买的，已经买了第N次了，正品，最喜欢的就是发货速度付款后十分钟就发货了，第二天就到货，快递速度必须给满分,,,,,
Tmall,天猫苏宁旗舰店,NAN HA,3段,https://detail.tmall.com/item.htm?id=556308588016,556308588016,雀巢Nestle超级能恩3段800g*4婴幼儿配方牛奶粉宝宝德国原装进口-tmall.com天猫,344415616744.0,2018-03-29 08:46:37,c2,谢谢,,,,,
Suning,雀巢母婴自营旗舰店,NAN HA,3段,http://product.suning.com/0030000198/600017408.html,600017408,自营 雀巢（Nestle）超级能恩3幼儿配方奶粉 3段（12-36个月）800克 德国原装进口,,2018-03-24T11:15:05,nan,已经购买多次了！特别划算！,5,,,,
JD,雀巢母婴京东自营旗舰店,NAN,3段,https://item.jd.com/4007909.html,4007909,雀巢（nestle）能恩 幼儿配方奶粉 3段（12-36个月婴儿适用）1200克三联装（新包装）,11318174137.0,2018-03-17 16:33:02,jd,是我喜欢的，最满意的一次购物，物流小哥下着大雨给我送家来，很感谢呢，,5.0,3段1200g,,,
JD,嘉宝京东自营旗舰店,Gerber,1段,http://item.jd.com/255798.html,255798,嘉宝(Gerber ) 胡萝卜营养米粉一段(辅食添加初期) 225g,11335750042.0,2018-03-23T15:42:16,jp,第一次尝试这款胡萝卜的米粉，应该会不错。,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t16195/253/2555934370/67554/e85627e4/5ab4afd8N6cd52bad.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t16195/253/2555934370/67554/e85627e4/5ab4afd8N6cd52bad.jpg
JD,嘉宝京东自营旗舰店,Gerber,3段,http://item.jd.com/255802.html,255802,嘉宝(Gerber ) 燕麦营养米粉三段(8个月至36个月适用) 225g,11332034978.0,2018-03-22T10:56:53,w0,宝宝喜欢吃，包装不错，里面有勺子,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t19549/89/921804373/356293/f933cbb2/5ab32902N547a781d.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t19549/89/921804373/356293/f933cbb2/5ab32902N547a781d.jpg
Tmall,天猫超市,Gerber,3段,https://chaoshi.detail.tmall.com/item.htm?id=14023436964,14023436964,Gerber嘉宝米粉3段燕麦米粉225g 婴幼儿宝宝辅食,344271968133.0,2018-03-28T08:51:42,吴民,狗东上买的盒装，便宜是便宜，就是一股怪味。还是天猫的罐装好，贵一点点，吃的放心。,,,,,
Suning,雀巢母婴自营旗舰店,NAN HA,3段,http://product.suning.com/0030000198/103721215.html,103721215,自营 雀巢Nestle超级能恩3幼儿配方奶粉 3段（12-36个月）800克 德国原装进口,,2018-03-20T05:35:44,nan,质量非常好。与卖家描述的一致。非常满意,5,,,,
JD,嘉宝京东自营旗舰店,Gerber,1段,http://item.jd.com/255797.html,255797,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 原味营养米粉一段(辅食添加初期） 225g,11353748641.0,2018-03-29T20:36:27,最怀,小宝宝特别喜欢吃，不错哦,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t16777/255/1174587587/328806/c43ac00e/5abce4afNac10e5db.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t16777/255/1174587587/328806/c43ac00e/5abce4afNac10e5db.jpg
JD,嘉宝京东自营旗舰店,Gerber,2段,http://item.jd.com/1240022.html,1240022,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 南瓜营养米粉二段(6个月至36个月适用)225g,11319599834.0,2018-03-18T07:47:38,x5,棒棒哒，包装高大上。口感也不错！,5,,,,
Tmall,gerber嘉宝旗舰店,Gerber,,https://detail.tmall.com/item.htm?id=563494735279,563494735279,嘉宝番茄牛肉 鳕鱼蔬菜 混合蔬菜营养米粉米糊225g*3罐装8-36个月-tmall.com天猫,342668382854.0,2018-03-13 09:03:36,雨然,溶解性很好，不说遇水就融吧，用勺子搅搅就好了 粉质很细腻，宝宝很爱吃 很好,,,,,
JD,雀巢母婴京东自营旗舰店,NAN,2段,http://item.jd.com/4712778.html,4712778,雀巢（nestle）能恩 较大婴儿及幼儿配方奶粉 2段（6-12个月婴儿适用）900克（新包装）,11326957130.0,2018-03-20T15:32:33,l8,认准了京东，方便实惠快捷放心，不错的选择。,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t16327/129/2603422480/51519/fedfac11/5ab335b8Nad08906c.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t16327/129/2603422480/51519/fedfac11/5ab335b8Nad08906c.jpg
Tmall,天猫超市,NAN,3段,https://chaoshi.detail.tmall.com/item.htm?id=557304826984,557304826984,Nestle/雀巢能恩3段 婴幼儿配方奶粉罐装900g/罐,344316301923.0,2018-03-28T16:55:16,s珊,很大一罐。宝宝在逐渐换奶粉中，这个如果吃了效果不错会继续回购。,,,,,
JD,嘉宝京东自营旗舰店,Gerber,2段,http://item.jd.com/255800.html,255800,嘉宝(Gerber ) 缤纷水果营养米粉二段(6个月至36个月适用) 225g,11342850066.0,2018-03-26T08:33:07,ki,现在一直在吃嘉宝的米糊，宝宝喜欢吃，挺好的，不同口味换着吃,5,,,,
JD,嘉宝京东自营旗舰店,Gerber,3段,https://item.jd.com/255803.html,255803,嘉宝(Gerber ) 番茄牛肉营养米粉三段(8个月至36个月适用) 225g,11316848169.0,2018-03-17 08:55:55,s1,一直用非常好，准备换大号了，一直京东，赞一个！非常好，新人大品牌，很不错，妈妈也说好用,5.0,番茄牛肉,1.0,,
JD,嘉宝京东自营旗舰店,Gerber,1段,http://item.jd.com/1140667.html,1140667,嘉宝(Gerber ) 钙铁锌营养麦粉一段(辅食添加初期) 225g,11329728175.0,2018-03-21T14:34:54,n就,这次包装挺好的，呵呵！,5,,,,
Tmall,gerber嘉宝旗舰店,Gerber,3段,https://detail.tmall.com/item.htm?id=563414185487,563414185487,Gerber嘉宝米粉3段 宝宝鳕鱼蔬菜营养米粉米糊 婴儿辅食8-36个月,342914193312.0,2018-03-15T17:40:15,孟0,米粉很细腻，宝贝很爱吃，宝贝剩下的全被我吃掉了，确实是很好吃！嘉宝值得信赖的品牌，已经回购很多次了！米粉很细腻，宝贝很爱吃，宝贝剩下的全被我吃掉了，确实是很好吃！嘉宝值得信赖的品牌，已经回购很多次了！,,,,,//img.alicdn.com/bao/uploaded/i4/0/TB2jOW2dFOWBuNjy0FiXXXFxVXa_!!0-rate.jpg | //img.alicdn.com/bao/uploaded/i4/0/TB2W7WNdHGYBuNjy0FoXXciBFXa_!!0-rate.jpg
JD,嘉宝京东自营旗舰店,Gerber,1段,http://item.jd.com/255797.html,255797,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 原味营养米粉一段(辅食添加初期） 225g,11356815358.0,2018-03-30T22:17:13,风影,质量不错，物美价廉。,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t17914/100/1159205554/116030/72884e2/5abe4934N1e944c92.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t17914/100/1159205554/116030/72884e2/5abe4934N1e944c92.jpg
Tmall,天猫超市,NAN,3段,https://chaoshi.detail.tmall.com/item.htm?id=557250201024,557250201024,Nestle/雀巢能恩3段婴幼儿配方奶粉 三联包1200g-天猫超市-天猫Tmall.com-上天猫，就购了-理想生活上天猫,343942110231.0,2018-03-25 01:32:30,毛5,很好，快递太满意了，第二天就到了,,,,,
Tmall,天猫超市,NAN,3段,https://chaoshi.detail.tmall.com/item.htm?id=559269241736,559269241736,Nestle/雀巢能恩3段婴幼儿配方奶粉 三联包1200g*2,342500672783.0,2018-03-11T07:15:09,2燕,掌柜的服务态度真好，发货很快。商品质量也相当不错。太喜欢了，谢谢！有了问题能很好的处理，可以信赖的好店家，以后有机会我们再合作。东西收到，很满意!!真的是超级好的卖家，解答疑问不厌其烦，细致认真，关键是东西好，而且货物发得超快，包装仔细，值得信赖!,,,,,
JD,嘉宝京东自营旗舰店,Gerber,2段,http://item.jd.com/1240022.html,1240022,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 南瓜营养米粉二段(6个月至36个月适用)225g,11332457558.0,2018-03-22T13:15:50,j0,宝宝非常喜欢，以后会经常光临的。,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t17353/185/959660939/157352/ec2f8b37/5ab3633eN03e2d49c.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t17353/185/959660939/157352/ec2f8b37/5ab3633eN03e2d49c.jpg
JD,雀巢母婴京东自营旗舰店,NAN,4段,http://item.jd.com/1080962.html,1080962,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）900克(新老包装随机发货),11302483187.0,2018-03-12T10:38:14,m3,儿子一直在喝，就是经常断货，但是孩子不能断奶啊。,5,,,,
Tmall,天猫苏宁旗舰店,Gerber,3段,https://detail.tmall.com/item.htm?id=529398494706,529398494706,嘉宝 番茄牛肉营养米粉米糊225g罐装3阶段 婴幼儿辅食宝宝米粉-tmall.com天猫,342405523293.0,2018-03-10 07:37:34,土1,不错！,,,,,
Tmall,天猫超市,NAN HA,3段,https://chaoshi.detail.tmall.com/item.htm?id=557252321309,557252321309,Nestle/雀巢 超级能恩3段婴幼儿配方进口奶粉 800g/罐,344572293985.0,2018-03-30T07:19:17,c奎,次次在天猫超市买，挺好，有活动，价格优惠，,,,,,
Suning,嘉宝官方旗舰店,Gerber,2段,https://product.suning.com/0030000266/123997670.html,123997670,自营 嘉宝 (Gerber) 豌豆营养米粉米糊225g罐装2阶段(适合6-36个月) 宝宝辅食 活性益生菌+益生元 CHE,,2018-03-05T18:33:05,nan,不错来好几次了！宝宝爱吃,5,,,,
JD,雀巢母婴京东自营旗舰店,NAN HA,2段,http://item.jd.com/4396142.html,4396142,雀巢（nestle）超级能恩 较大婴儿配方奶粉 2段（6-12个月适用）800克（德国原装进口）（新老包装随机发货）,11349112244.0,2018-03-28T10:18:26,y城,非常棒 一直吃的雀巢能恩,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t18610/329/1090564578/92781/a359b033/5abb08c4Na77e4498.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t18610/329/1090564578/92781/a359b033/5abb08c4Na77e4498.jpg
Tmall,gerber嘉宝旗舰店,Gerber,1段,https://detail.tmall.com/item.htm?id=562960624385,562960624385,Gerber嘉宝米粉1段 原味+钙铁锌+胡萝卜营养米粉米糊 婴儿辅食-tmall.com天猫,344153935959.0,2018-03-26 19:34:46,t9,米粉味道很好，冲开很细，宝贝儿很喜欢吃。,,,,,
Tmall,gerber嘉宝旗舰店,Gerber,1段,https://detail.tmall.com/item.htm?id=562830496721,562830496721,嘉宝Gerber营养米粉米糊225g罐装1阶段6个月初期-tmall.com天猫,342541655810.0,2018-03-11 14:21:20,t2,还不错，宝宝还喜欢吃,,,,,
JD,嘉宝京东自营旗舰店,Gerber,3段,http://item.jd.com/1240027.html,1240027,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 混合蔬菜营养米粉三段(8个月至36个月适用) 225g,11297581590.0,2018-03-10T15:35:00,w9,经常买，为什么现在不用纸箱子包，都把瓶子压坏了，我不管用，最起码包装瓶身别损坏就行，你说对吧，好像跟捡来的似的,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t19483/98/776536083/86496/11b58753/5aa3950bNbb7fbba3.jpg
JD,雀巢母婴京东自营旗舰店,NAN,4段,http://item.jd.com/1080962.html,1080962,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）900克(新老包装随机发货),11315347906.0,2018-03-16T16:49:10,快妹,不错，包装完好，而且认真，特别给快递小哥点个赞，下那么大的雨还送货，正好奶粉喝光了,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t18499/68/830219361/451354/3fc7c795/5aab8506Ncb37a0e6.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t18499/68/830219361/451354/3fc7c795/5aab8506Ncb37a0e6.jpg
JD,嘉宝京东自营旗舰店,Gerber,2段,http://item.jd.com/255800.html,255800,嘉宝(Gerber ) 缤纷水果营养米粉二段(6个月至36个月适用) 225g,11349736210.0,2018-03-28T13:46:48,宸奶,味道挺好的 小孩子爱吃 支持,5,,,,
JD,嘉宝京东自营旗舰店,Gerber,2段,http://item.jd.com/1240023.html,1240023,嘉宝(Gerber ) 燕麦西梅营养麦粉二段(6个月至36个月适用) 225g,11307590178.0,2018-03-13T22:26:23,jl,大品牌，值得信赖，发货及时，物流给力，质量很好。值得选择，会再次购买的。,5,,,,
JD,嘉宝京东自营旗舰店,Gerber,3段,http://item.jd.com/255803.html,255803,嘉宝(Gerber ) 番茄牛肉营养米粉三段(8个月至36个月适用) 225g,11332252400.0,2018-03-22T12:06:36,x1,之前宝宝挺爱吃嘉宝米糊，现在不知道啥原因，一口都不吃了,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t18145/259/975544411/395814/eb59a114/5ab32c84Nb01f4ba7.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t18145/259/975544411/395814/eb59a114/5ab32c84Nb01f4ba7.jpg
Tmall,gerber嘉宝旗舰店,Gerber,1段,https://detail.tmall.com/item.htm?id=563087323512,563087323512,嘉宝Gerber钙铁锌营养麦粉225g罐装1阶段6个月初期-tmall.com天猫,342999165218.0,2018-03-16 19:11:20,t8,看着很好，会回购,,,,,
JD,嘉宝京东自营旗舰店,Gerber,2段,http://item.jd.com/6078298.html,6078298,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 有机香蕉苹果营养米粉二段(6个月至36个月适用) - 加量装225g,11337874239.0,2018-03-24T11:52:28,j8,宝宝喜欢吃,5,,,,
Tmall,天猫苏宁旗舰店,MAM,,https://detail.tmall.com/item.htm?id=523026121941,523026121941,雀巢Nestle妈妈孕产妇营养配方奶粉成人奶粉900g,342384563341.0,2018-03-09T20:19:20,不5,很好喝，很喜欢，喝了有点拉肚子，可能是我肠道里有点毒素这个也很能理解,,,,,
JD,嘉宝京东自营旗舰店,Gerber,2段,http://item.jd.com/255800.html,255800,嘉宝(Gerber ) 缤纷水果营养米粉二段(6个月至36个月适用) 225g,11313900404.0,2018-03-16T08:42:54,b8,京东物流很快，快递员态度很好，商品满意,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t17866/188/826610978/112681/91ac197d/5aab3949Nfde421b5.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t17866/188/826610978/112681/91ac197d/5aab3949Nfde421b5.jpg
JD,嘉宝京东自营旗舰店,Gerber,3段,http://item.jd.com/255803.html,255803,嘉宝(Gerber ) 番茄牛肉营养米粉三段(8个月至36个月适用) 225g,11331662624.0,2018-03-22T09:02:45,张妈,看到牛肉两个字，果断买了，哈,5,,,,
Tmall,天猫超市,Gerber,3段,https://chaoshi.detail.tmall.com/item.htm?id=14023480446,14023480446,Gerber嘉宝米粉3段番茄牛肉米粉225g 婴幼儿宝宝辅食,342496787417.0,2018-03-11T13:04:40,t2,东西还行，就是这包装有点简陋，没有缓冲空气袋子,,,,,
JD,嘉宝京东自营旗舰店,Gerber,3段,http://item.jd.com/1240027.html,1240027,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 混合蔬菜营养米粉三段(8个月至36个月适用) 225g,11341311846.0,2018-03-25T16:09:25,xu,米粉跟奶粉一起泡水不结团，很好化，宝宝非常喜欢吃,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t15529/177/2666564289/147417/26da2d97/5ab75935N263a8e04.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t15529/177/2666564289/147417/26da2d97/5ab75935N263a8e04.jpg
Tmall,gerber嘉宝旗舰店,Gerber,1段,https://detail.tmall.com/item.htm?id=563418565011,563418565011,Gerber嘉宝米粉1段原味钙铁锌营养米粉 婴儿辅食罐装6-36个月国产,342203685851.0,2018-03-08T08:23:41,一业,米粉不甜适合辅食初期宝宝,,,,,//img.alicdn.com/bao/uploaded/i1/0/TB2HsNGcv5TBuNjSspcXXbnGFXa_!!0-rate.jpg | //img.alicdn.com/bao/uploaded/i1/0/TB29uRIcpuWBuNjSspnXXX1NVXa_!!0-rate.jpg | //img.alicdn.com/bao/uploaded/i4/0/TB2BexTcACWBuNjy0FaXXXUlXXa_!!0-rate.jpg
Tmall,天猫苏宁旗舰店,Gerber,1段,https://detail.tmall.com/item.htm?id=524799622154,524799622154,嘉宝 营养米粉米糊225g罐装1阶段 婴幼儿辅食宝宝米粉-tmall.com天猫,342386437156.0,2018-03-09 17:38:14,荷0,发的是新包装，宝宝挺爱吃，第一口辅食搭得很顺利,,,,,
Tmall,天猫苏宁旗舰店,NAN,2段,https://detail.tmall.com/item.htm?id=550015274487,550015274487,雀巢Nestle能恩2段900g较大婴幼儿配方牛奶粉宝宝奶粉（6-12个月,343114746879.0,2018-03-17T15:28:36,十雨,孩子喝着没问题,,,,,
JD,雀巢母婴京东自营旗舰店,NAN,3段,http://item.jd.com/4712736.html,4712736,雀巢（nestle）能恩 幼儿配方奶粉 3段（12-36个月婴儿适用）900克（新老包装随机发货）,11348610885.0,2018-03-28T03:57:30,jb,质量不错，做工很好，性价比高，满意,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t16132/134/2635799744/31833/b3b5d353/5abacd34N26d32a85.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t16132/134/2635799744/31833/b3b5d353/5abacd34N26d32a85.jpg
JD,嘉宝京东自营旗舰店,Gerber,2段,http://item.jd.com/4857678.html,4857678,嘉宝(Gerber )香蕉苹果营养米粉二段(6个月至36个月适用)225g,11314167315.0,2018-03-16T10:12:16,r6,宝宝喜欢吃,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t19180/51/816460545/326516/c8fd67d3/5aab282eNb2bc1695.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t19180/51/816460545/326516/c8fd67d3/5aab282eNb2bc1695.jpg
JD,雀巢母婴京东自营旗舰店,NAN,4段,http://item.jd.com/1080962.html,1080962,雀巢（nestle）能恩 蜂蜜口味儿童配方奶粉 4段（3岁以上儿童适用）900克(新老包装随机发货),11309712149.0,2018-03-14T17:48:40,大5,儿子挺爱喝的还送了赠品,5,,,,
JD,嘉宝京东自营旗舰店,Gerber,1段,http://item.jd.com/255797.html,255797,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 原味营养米粉一段(辅食添加初期） 225g,11346306982.0,2018-03-27T10:53:01,黎凤,东西不错，值得购买，还会再来,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t17218/70/1076588497/35529/2b02a287/5ab9b376N3732e333.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t17218/70/1076588497/35529/2b02a287/5ab9b376N3732e333.jpg
JD,嘉宝京东自营旗舰店,Gerber,3段,http://item.jd.com/255803.html,255803,嘉宝(Gerber ) 番茄牛肉营养米粉三段(8个月至36个月适用) 225g,11310128455.0,2018-03-14T20:19:19,64,囤货中，还没有吃，希望宝宝喜欢吃而且不会过敏?,5,,,,
JD,嘉宝京东自营旗舰店,Gerber,1段,https://item.jd.com/6084935.html,6084935,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 有机原味营养米粉一段(辅食添加初期）- 加量装225g,11274141570.0,2018-03-02 12:51:14,jx,给宝宝先备着，不知道有机的和普通的有啥区别,5.0,有机原味,1.0,,
Tmall,天猫超市,Gerber,3段,https://chaoshi.detail.tmall.com/item.htm?id=14023480446,14023480446,Gerber嘉宝米粉3段番茄牛肉米粉225g 婴幼儿宝宝辅食,344029421269.0,2018-03-26T12:58:52,雨家,这个挺好的，每次都在天猫超市买东西，基本不去商场买了！各种生活用品！翻拍不能停啊！还有试用这个挺好的，每次都在天猫超市买东西，基本不去商场买了！各种生活用品！翻拍不能停啊！还有试用！！这个挺好的，每次都在天猫超市买东西，基本不去商场买了！各种生活用品！翻拍不能停啊！还有试用这个挺好的，每次都在天猫超市买东西，基本不去商场买了！各种生活用品！翻拍不能停啊！还有试用！！,,,,,
JD,雀巢母婴京东自营旗舰店,NAN,3段,http://item.jd.com/4007909.html,4007909,雀巢（nestle）能恩 幼儿配方奶粉 3段（12-36个月婴儿适用）1200克三联装 (新老包装随机发货),11351520980.0,2018-03-29T06:55:19,lm,一直给宝宝喝雀巢能恩，大品牌质量可靠值得信赖！,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t16564/157/2647712259/108879/d7735345/5abc2d2bN02445ffa.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t16564/157/2647712259/108879/d7735345/5abc2d2bN02445ffa.jpg
Tmall,天猫超市,MAM,,https://chaoshi.detail.tmall.com/item.htm?id=26217600545,26217600545,Nestle/雀巢妈妈孕产妇配方奶粉罐装 900g/罐,342824396936.0,2018-03-14T19:05:04,赵e,好喝 带点甜,,,,,
JD,雀巢母婴京东自营旗舰店,NAN HA,2段,http://item.jd.com/4396142.html,4396142,雀巢（nestle）超级能恩 较大婴儿配方奶粉 2段（6-12个月适用）800克（德国原装进口）（新老包装随机发货）,11310039308.0,2018-03-14T19:49:14,菜哒,商品很好，物美价廉。,5,,,,
Tmall,天猫超市,Gerber,3段,https://chaoshi.detail.tmall.com/item.htm?id=520270401714,520270401714,Gerber嘉宝米粉3段混合蔬菜米粉225g 婴幼儿宝宝辅食-天猫超市-天猫Tmall.com-上天猫，就购了-理想生活上天猫,343445183679.0,2018-03-21 06:24:03,小亮,宝宝一只吃嘉宝米粉，比较好溶解，没有糖，比较健康，一般都在天猫超市买，非常方便，快递很快。,,,,,
JD,雀巢母婴京东自营旗舰店,NAN,2段,http://item.jd.com/4007911.html,4007911,雀巢（nestle）能恩 较大婴儿配方奶粉 2段（6-12个月婴儿适用）1200克三联装,11300179604.0,2018-03-11T14:04:42,ju,一直喝雀巢的，适合宝宝的口味，继续支持,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t14509/236/2482528505/37117/da48979b/5aa52c3dNd46ac589.jpg
Tmall,gerber嘉宝旗舰店,Gerber,1段,https://detail.tmall.com/item.htm?id=562830496721,562830496721,Gerber嘉宝米粉1段225g 婴儿营养米粉米糊 宝宝辅食罐装 6-36个月,344617115904.0,2018-03-30T20:19:51,n0,米粉细腻，味道比较淡，不错！,,,,,
JD,雀巢母婴京东自营旗舰店,NAN,2段,http://item.jd.com/4007911.html,4007911,雀巢（nestle）能恩 较大婴儿配方奶粉 2段（6-12个月婴儿适用）1200克三联装,11357869218.0,2018-03-31T11:56:25,js,一直喝这个牌子的奶粉,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t17467/46/1157620522/74715/2563ac13/5abf06f8N5ca92b3e.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t17467/46/1157620522/74715/2563ac13/5abf06f8N5ca92b3e.jpg
JD,嘉宝京东自营旗舰店,Gerber,1段,http://item.jd.com/255798.html,255798,嘉宝(Gerber ) 胡萝卜营养米粉一段(辅食添加初期) 225g,11317436712.0,2018-03-17T12:14:02,j1,比较细腻，很好的米糊，很好,5,,,,
JD,雀巢母婴京东自营旗舰店,NAN HA,3段,http://item.jd.com/3849865.html,3849865,雀巢（nestle）超级能恩 幼儿配方奶粉 3段（12-36个月适用）800克（德国原装进口）（新老包装随机发货）,11341964382.0,2018-03-25T20:09:41,馨妈,过敏性体质的宝宝吃这个很好，,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t16981/215/1046142453/122542/b2459cb7/5ab79184N1cc7557f.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t16981/215/1046142453/122542/b2459cb7/5ab79184N1cc7557f.jpg
Tmall,gerber嘉宝旗舰店,Gerber,3段,https://detail.tmall.com/item.htm?id=563414185487,563414185487,Gerber嘉宝米粉3段 宝宝鳕鱼蔬菜营养米粉米糊 婴儿辅食8-36个月,344135088818.0,2018-03-26T23:00:04,x0,嘉宝米粉冲泡很细腻，味道很自然，宝宝挺喜欢吃的，买了每一款味道都让宝宝试试，看看更喜欢吃什么口味的再来购买，店里经常会做活动，价格比较有优势而且赠送的礼品也很不错，现在已申请为会员了，购买产品还能参加积分兑换礼品真的很好啊。,,,,,//img.alicdn.com/bao/uploaded/i3/0/TB2fbgTgDJYBeNjy1zeXXahzVXa_!!0-rate.jpg | //img.alicdn.com/bao/uploaded/i3/0/TB2wxTcguOSBuNjy0FdXXbDnVXa_!!0-rate.jpg
JD,嘉宝京东自营旗舰店,Gerber,2段,http://item.jd.com/1240022.html,1240022,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 南瓜营养米粉二段(6个月至36个月适用)225g,11272465562.0,2018-03-01T19:29:46,黄妞,米粉收到，囤货中，换包装了，不知道和原来的有什么区别，待打开吃了在追加，希望宝宝会喜欢。,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t18454/52/607053887/337127/ffebad12/5a97e42aN14ec9d01.jpg
Suning,嘉宝官方旗舰店,Gerber,2段,http://product.suning.com/0030000266/10092120760.html,10092120760,自营 嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 有机香蕉苹果营养米粉二段(6个月至36个月适用) - 加量装225g,,2018-03-24T15:17:54,nan,还不错，就是搞不明白为啥国产的还贵,5,,,,
JD,嘉宝京东自营旗舰店,Gerber,3段,http://item.jd.com/1240027.html,1240027,嘉宝(Gerber ) 婴幼儿米粉 宝宝辅食 混合蔬菜营养米粉三段(8个月至36个月适用) 225g,11351193606.0,2018-03-28T22:26:04,m3,比二段的颗粒大些，适合宝宝吃。,5,,,,http://img30.360buyimg.com/shaidan/s128x96_jfs/t19201/185/1104776268/73399/c1846142/5abbf39fN5ab86e8e.jpghttp://img30.360buyimg.com/shaidan/s128x96_jfs/t19201/185/1104776268/73399/c1846142/5abbf39fN5ab86e8e.jpg
Tmall,gerber嘉宝旗舰店,Gerber,2段,https://detail.tmall.com/item.htm?id=563351157118,563351157118,Gerber嘉宝米粉2段水果+蔬菜+混合谷物营养米粉米糊 婴儿辅食儿童,342569847178.0,2018-03-11T21:38:32,t7,新包装很喜欢,,,,,
Tmall,gerber嘉宝旗舰店,Gerber,1段,https://detail.tmall.com/item.htm?id=562830496721,562830496721,嘉宝Gerber营养米粉米糊225g罐装1阶段6个月初期-tmall.com天猫,341922118135.0,2018-03-02 13:43:08,逍雯,保护得很好，日期新鲜，还送赠品，太满意了！,,,,,
